id,country,shipment_mode,scheduled_delivery_date,delivered_to_client_date,product_group,sub_classification,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,dosage
85879,Tanzania,Truck,31-Aug-12,22-Aug-12,ARV,Adult,30,66931,475879.41,7.11,0.24,See DN-2761 (ID#:83606),See DN-2761 (ID#:83606),200/300mg
85880,Nigeria,Air Charter,2-Aug-12,24-Jul-12,ARV,Adult,60,6100,79056.0,12.96,0.22,681,16532.5,300mg
85881,Nigeria,Air Charter,2-Aug-12,24-Jul-12,ARV,Adult,30,28839,159768.06,5.54,0.18,See DN-2769 (ID#:83607),See DN-2769 (ID#:83607),300/300mg
85882,Rwanda,Air,31-Aug-12,16-Aug-12,ARV,Adult,60,90,608.4,6.76,0.11,5,721.36,300mg
85883,Côte d'Ivoire,Truck,20-Aug-12,18-Aug-12,ARV,Adult,30,8640,129945.6,15.04,0.5,972,4754.53,600/200/300mg
85884,Uganda,Air,30-Oct-12,30-Oct-12,ARV,Adult,30,40000,221600.0,5.54,0.18,See DN-2781 (ID#:83061),See DN-2781 (ID#:83061),300/300mg
85885,Rwanda,Air,24-Aug-12,16-Aug-12,ARV,Adult,60,10537,138561.55,13.15,0.22,1048,18613.69,300mg
85886,Nigeria,Air Charter,20-Aug-12,14-Aug-12,ARV,Adult,60,35120,280960.0,8.0,0.13,See DN-2791 (ID#:83064),See DN-2791 (ID#:83064),150/300mg
85887,Nigeria,Air Charter,20-Aug-12,14-Aug-12,ARV,Adult,120,17497,512837.07,29.31,0.24,4898,18461.22,200/50mg
85888,Côte d'Ivoire,Air,21-Aug-12,30-Aug-12,ARV,Adult,60,9000,60840.0,6.76,0.11,486,3028.66,300mg
85889,Rwanda,Air,30-Nov-12,14-Sep-12,ARV,Adult,30,51240,200348.4,3.91,0.13,4331,8684.7,600mg
85890,Zimbabwe,Truck,11-Dec-12,4-Sep-12,ARV,Adult,30,33201,177957.36,5.36,0.18,See DN-2804 (ID#:82499),See DN-2804 (ID#:82499),300/300mg
85891,Côte d'Ivoire,Truck,29-Oct-12,27-Aug-12,ARV,Adult,30,38160,506383.2,13.27,0.44,See DN-2813 (ID#:82501),See DN-2813 (ID#:82501),600/300/300mg
85892,"Congo, DRC",Air,14-Feb-13,14-Feb-13,ARV,Adult,120,306,8968.86,29.31,0.24,See DN-2812 (ID#:83068),See DN-2812 (ID#:83068),200/50mg
85893,Côte d'Ivoire,Truck,2-Oct-12,27-Aug-12,ARV,Adult,60,58380,450693.6,7.72,0.13,See DN-2816 (ID#:84747),See DN-2816 (ID#:84747),150/300mg
85894,Nigeria,Air,31-Aug-12,13-Aug-12,ARV,Adult,60,53922,130491.24,2.42,0.04,9697,18461.22,200mg
85895,Côte d'Ivoire,Truck,28-Sep-12,31-Aug-12,ARV,Adult,30,8640,129945.6,15.04,0.5,979,4869.4,600/200/300mg
85896,Uganda,Truck,24-Sep-12,24-Sep-12,ARV,Adult,60,1319,10552.0,8.0,0.13,108,1618.01,150/300mg
85897,Uganda,Air,18-Oct-12,18-Oct-12,ARV,Adult,60,30348,74049.12,2.44,0.04,See DN-2830 (ID#:84751),See DN-2830 (ID#:84751),200mg
85898,Zambia,Truck,25-Sep-12,7-Sep-12,ARV,Adult,60,41926,102299.44,2.44,0.04,See DN-2833 (ID#:82506),See DN-2833 (ID#:82506),200mg
85899,Rwanda,Air,28-Sep-12,13-Sep-12,ARV,Adult,60,10078,24590.32,2.44,0.04,See DN-2848 (ID#:83078),See DN-2848 (ID#:83078),200mg
85900,Côte d'Ivoire,Truck,29-Oct-12,1-Oct-12,ARV,Adult,30,43772,166771.32,3.81,0.13,See DN-2861 (ID#:82513),See DN-2861 (ID#:82513),600mg
85901,Côte d'Ivoire,Air,31-Oct-12,5-Oct-12,ARV,Adult,30,1781,8584.42,4.82,0.16,99,1113,300mg
85902,Côte d'Ivoire,Truck,15-Oct-12,5-Oct-12,ARV,Adult,30,10080,144950.4,14.38,0.48,1143,8158.93,600/200/300mg
85903,South Sudan,Air,30-Nov-12,30-Nov-12,ARV,Adult,60,270,599.4,2.22,0.04,See DN-2871 (ID#:83626),See DN-2871 (ID#:83626),150mg
85904,Côte d'Ivoire,Truck,30-Oct-12,24-Oct-12,ARV,Adult,30,2880,64800.0,22.5,0.75,See DN-2880 (ID#:85310),See DN-2880 (ID#:85310),600/300mg
85905,Cameroon,Air Charter,24-Oct-12,17-Oct-12,ARV,Adult,60,28057,216600.04,7.72,0.13,See DN-2886 (ID#:82519),See DN-2886 (ID#:82519),150/300mg
85906,Cameroon,Air Charter,24-Oct-12,17-Oct-12,ARV,Adult,60,88208,213463.36,2.42,0.04,See DN-2886 (ID#:82519),See DN-2886 (ID#:82519),200mg
85907,Cameroon,Air Charter,7-Nov-12,17-Oct-12,ARV,Adult,30,18486,99084.96,5.36,0.18,See DN-2887 (ID#:82520),See DN-2887 (ID#:82520),300/300mg
85908,Tanzania,Truck,30-Nov-12,6-Nov-12,ARV,Pediatric,60,17600,40480.0,2.3,0.04,3526,8977,30/50/6mg
85909,Uganda,Air,6-Dec-12,29-Oct-12,ARV,Adult,60,510,1234.2,2.42,0.04,See DN-2897 (ID#:84198),See DN-2897 (ID#:84198),200mg
85910,Mozambique,Truck,30-Nov-12,14-Nov-12,ARV,Adult,60,149997,1471470.57,9.81,0.16,17605,6323.1,150/300/200mg
85911,Mozambique,Truck,30-Nov-12,14-Nov-12,ARV,Adult,60,24732,190931.04,7.72,0.13,2143,6323.1,150/300mg
85912,Zambia,Truck,15-Nov-12,5-Nov-12,ARV,Adult,30,133000,1912540.0,14.38,0.48,15075,10809.09,600/200/300mg
85913,Rwanda,Air,16-Jan-13,16-Jan-13,ARV,Adult,60,5468,16130.6,2.95,0.05,437,2928.4,150/30mg
85914,Rwanda,Air,16-Jan-13,16-Jan-13,ARV,Adult,60,13152,38798.4,2.95,0.05,1045,6152,150/30mg
85915,Zimbabwe,Truck,19-Nov-12,19-Nov-12,ARV,Pediatric,60,2267,6256.92,2.76,0.05,See DN-2913 (ID#:84764),See DN-2913 (ID#:84764),30/60mg
85916,Nigeria,Air,7-Nov-12,7-Nov-12,ARV,Adult,60,116000,1115920.0,9.62,0.16,17521,15459.09,150/300/200mg
85917,Nigeria,Air,15-Nov-12,6-Nov-12,ARV,Adult,30,56404,748481.08,13.27,0.44,6886,15459.09,600/300/300mg
85918,Nigeria,Air,30-Nov-12,4-Dec-12,ARV,Adult,30,15594,83583.84,5.36,0.18,See DN-2945 (ID#:82533),See DN-2945 (ID#:82533),300/300mg
85919,Uganda,Truck,5-Feb-13,5-Feb-13,ARV,Adult,30,48,257.28,5.36,0.18,5,673.25,300/300mg
85920,Mozambique,Truck,31-Jan-13,11-Jan-13,ARV,Adult,60,67271,647147.02,9.62,0.16,7899,7433.01,150/300/200mg
85921,Côte d'Ivoire,Truck,31-Jan-13,25-Jan-12,ARV,Adult,60,40455,389177.1,9.62,0.16,See DN-2970 (ID#:83644),See DN-2970 (ID#:83644),150/300/200mg
85922,Uganda,Air,31-Jan-13,1-Feb-13,ARV,Adult,60,699,1691.58,2.42,0.04,See DN-2971 (ID#:84212),See DN-2971 (ID#:84212),200mg
85923,Zimbabwe,Air,15-Feb-13,24-Jan-13,ARV,Adult,120,1573,38947.48,24.76,0.21,388,2392,200/50mg
85924,Uganda,Air,2-Feb-13,2-Feb-13,ARV,Adult,60,3235,31120.7,9.62,0.16,See DN-2952 (ID#:82537),See DN-2952 (ID#:82537),150/300/200mg
85925,"Congo, DRC",Air,11-Sep-13,11-Sep-13,ARV,Adult,60,24391,218787.27,8.97,0.15,See DN-2981 (ID#:82538),See DN-2981 (ID#:82538),150/300/200mg
85926,Tanzania,Truck,11-Mar-13,18-Feb-13,ARV,Adult,30,65379,895038.51,13.69,0.46,7385,Freight Included in Commodity Cost,600/200/300mg
85927,Uganda,Air,22-Feb-13,25-Feb-13,ARV,Pediatric,60,2512,5677.12,2.26,0.04,177,3255.61,30/60mg
85928,Zambia,Truck,19-Feb-13,19-Feb-13,ARV,Pediatric,240,3648,44067.84,12.08,0.05,974,6923.53,20mg/ml
85929,Nigeria,Air Charter,11-Feb-13,11-Feb-13,ARV,Adult,60,107500,248325.0,2.31,0.04,See DN-2996 (ID#:84784),See DN-2996 (ID#:84784),200mg
85930,Nigeria,Air Charter,11-Feb-13,11-Feb-13,ARV,Adult,60,162827,1183752.29,7.27,0.12,See DN-2997 (ID#:85328),See DN-2997 (ID#:85328),150/300mg
85931,Nigeria,Air Charter,11-Feb-13,11-Feb-13,ARV,Adult,60,44383,322664.41,7.27,0.12,See DN-2997 (ID#:85328),See DN-2997 (ID#:85328),150/300mg
85932,Uganda,Air,22-Feb-13,20-Feb-13,ARV,Adult,30,9354,33300.24,3.56,0.12,See DN-3001 (ID#:83651),See DN-3001 (ID#:83651),600mg
85936,Uganda,Air,4-Mar-13,4-Mar-13,ARV,Adult,120,8494,210311.44,24.76,0.21,2089,17032.59,200/50mg
85938,"Congo, DRC",Air,18-Mar-13,8-Aug-13,ARV,Pediatric,240,738,1549.8,2.1,0.01,See DN-3017 (ID#:83108),See DN-3017 (ID#:83108),10mg/ml
85939,Côte d'Ivoire,Truck,28-Mar-13,28-Feb-13,ARV,Adult,30,5800,23432.0,4.04,0.13,See DN-3021 (ID#:82544),See DN-3021 (ID#:82544),300mg
85940,Zimbabwe,Truck,14-Mar-13,14-Mar-13,ARV,Adult,60,60096,135816.96,2.26,0.04,See DN-3030 (ID#:82549),See DN-3030 (ID#:82549),200mg
85941,Zimbabwe,Truck,31-Mar-13,14-Mar-13,ARV,Pediatric,60,39850,165377.5,4.15,0.07,See DN-3032 (ID#:82551),See DN-3032 (ID#:82551),30/50/60mg
85942,Uganda,Air,29-Mar-13,1-Mar-13,ARV,Pediatric,90,257,1876.1,7.3,0.08,See DN-3034 (ID#:84791),See DN-3034 (ID#:84791),200mg
85943,Haiti,Air,9-Apr-13,14-Mar-13,ARV,Adult,60,2610,33825.6,12.96,0.22,See DN-3015 (ID#:82554),See DN-3015 (ID#:82554),300mg
85944,Haiti,Air,9-Apr-13,14-Mar-13,ARV,Pediatric,240,1951,4097.1,2.1,0.01,See DN-3015 (ID#:82554),See DN-3015 (ID#:82554),10mg/ml
85945,Nigeria,Air Charter,15-Mar-13,21-Feb-13,ARV,Adult,60,50000,363500.0,7.27,0.12,See DN-3029 (ID#:82556),See DN-3029 (ID#:82556),150/300mg
85947,Zimbabwe,Truck,15-Apr-13,14-Mar-13,ARV,Adult,30,132320,621904.0,4.7,0.16,12328,9405.81,300/300mg
85948,Mozambique,Truck,8-Apr-13,16-Apr-13,ARV,Adult,30,7680,36096.0,4.7,0.16,See DN-3063 (ID#:84799),See DN-3063 (ID#:84799),300/300mg
85951,Côte d'Ivoire,Truck,30-Apr-13,10-May-13,ARV,Pediatric,240,3000,6300.0,2.1,0.01,1159,5405.25,10mg/ml
85952,Zimbabwe,Truck,30-Apr-13,8-Apr-13,ARV,Adult,60,86515,195523.9,2.26,0.04,See DN-3084 (ID#:83125),See DN-3084 (ID#:83125),200mg
85953,Mozambique,Truck,19-Apr-13,19-Apr-13,ARV,Adult,30,22000,266420.0,12.11,0.4,2503,4120.69,600/300/300mg
85955,Côte d'Ivoire,Truck,28-Mar-13,30-Mar-13,ARV,Adult,60,43848,318774.96,7.27,0.12,See DN-3075 (ID#:83129),See DN-3075 (ID#:83129),150/300mg
85956,Tanzania,Truck,31-May-13,14-May-13,ARV,Adult,30,19014,260301.66,13.69,0.46,See DN-3101 (ID#:83672),See DN-3101 (ID#:83672),600/200/300mg
85958,Mozambique,Truck,6-Jun-13,20-Jun-13,ARV,Adult,60,2151,14067.54,6.54,0.11,See DN-3110 (ID#:84809),See DN-3110 (ID#:84809),300mg
85959,Mozambique,Truck,6-Jun-13,20-Jun-13,ARV,Adult,60,567,3708.18,6.54,0.11,See DN-3110 (ID#:84809),See DN-3110 (ID#:84809),300mg
85960,South Sudan,Air,30-Apr-13,24-Apr-13,ARV,Adult,120,507,12553.32,24.76,0.21,See DN-3125 (ID#:82571),See DN-3125 (ID#:82571),200/50mg
85961,South Sudan,Air,30-Apr-13,24-Apr-13,ARV,Pediatric,60,132,298.32,2.26,0.04,See DN-3125 (ID#:82571),See DN-3125 (ID#:82571),30/60mg
85962,Zimbabwe,Truck,30-May-13,29-Apr-13,ARV,Adult,60,131520,297235.2,2.26,0.04,See DN-3132 (ID#:83681),See DN-3132 (ID#:83681),200mg
85963,Côte d'Ivoire,Truck,28-Jun-13,30-Apr-13,ARV,Pediatric,60,2600,11960.0,4.6,0.08,122,1799.58,60/30mg
85964,Nigeria,Air Charter,21-May-13,3-May-13,ARV,Adult,60,36278,311265.24,8.58,0.14,4943,14547.55,150/300/200mg
85965,Uganda,Air,9-May-13,22-May-13,ARV,Adult,30,61394,645864.88,10.52,0.35,8115,13817.65,600/300/300mg
85966,Nigeria,Air,21-May-13,23-May-13,ARV,Pediatric,60,2027,8716.1,4.3,0.07,218,1941.82,60/100/12mg
85967,Uganda,Truck,31-May-13,30-May-13,ARV,Adult,30,1380,6486.0,4.7,0.16,142,1034.64,300/300mg
85969,Nigeria,Air Charter,4-Jun-13,10-May-13,ARV,Adult,30,47091,156813.03,3.33,0.11,See DN-3173 (ID#:83687),See DN-3173 (ID#:83687),600mg
85970,Nigeria,Air Charter,4-Jun-13,10-May-13,ARV,Adult,30,120000,399600.0,3.33,0.11,See DN-3173 (ID#:83687),See DN-3173 (ID#:83687),600mg
85971,Zambia,Truck,25-Jun-13,29-May-13,ARV,Adult,60,96800,223608.0,2.31,0.04,11808,17650.15,200mg
85972,Tanzania,Truck,28-Jun-13,23-May-13,ARV,Pediatric,240,24977,48705.15,1.95,0.01,9174,7185.6,10mg/ml
85974,Zambia,Truck,15-Jul-13,23-Jul-13,ARV,Adult,30,78787,1021079.52,12.96,0.43,9347,Freight Included in Commodity Cost,600/200/300mg
85975,Mozambique,Truck,31-Jul-13,26-Jul-13,ARV,Adult,60,5320,34101.2,6.41,0.11,273,5496.08,300mg
85977,Cameroon,Air Charter,22-Jul-13,31-Jul-13,ARV,Adult,30,45000,473400.0,10.52,0.35,See DN-3227 (ID#:82589),See DN-3227 (ID#:82589),600/300/300mg
85978,Zimbabwe,Truck,31-Jul-13,6-Aug-13,ARV,Adult,30,131520,618144.0,4.7,0.16,See DN-3231 (ID#:84831),See DN-3231 (ID#:84831),300/300mg
85979,Zimbabwe,Truck,30-Jul-13,6-Aug-13,ARV,Pediatric,60,14217,59000.55,4.15,0.07,See DN-3232 (ID#:85378),See DN-3232 (ID#:85378),30/50/60mg
85980,Côte d'Ivoire,Truck,31-Jul-13,6-Aug-13,ARV,Adult,120,16000,336000.0,21.0,0.18,3893,17548.41,200/50mg
85981,Côte d'Ivoire,Truck,31-Jul-13,6-Aug-13,ARV,Pediatric,240,2000,4200.0,2.1,0.01,See DN-3216 (ID#:83701),See DN-3216 (ID#:83701),10mg/ml
85982,Nigeria,Air Charter,21-Aug-13,30-Jul-13,ARV,Pediatric,60,19000,78850.0,4.15,0.07,2511,Freight Included in Commodity Cost,30/50/60mg
85983,Côte d'Ivoire,Truck,31-Oct-13,23-Jul-13,ARV,Adult,30,1789,24187.28,13.52,0.45,162,1478.34,600/300mg
85985,Nigeria,Air Charter,21-Aug-13,23-Jul-13,ARV,Adult,60,26,223.08,8.58,0.14,33051,Freight Included in Commodity Cost,150/300/200mg
85986,Burundi,Air,24-Aug-13,26-Aug-13,ARV,Adult,60,8040,56280.0,7.0,0.12,See DN-3257 (ID#:83148),See DN-3257 (ID#:83148),150/300mg
85987,Uganda,Air,2-Sep-13,2-Sep-13,ARV,Adult,60,14010,120205.8,8.58,0.14,See DN-3271 (ID#:85394),See DN-3271 (ID#:85394),150/300/200mg
85989,Mozambique,Truck,9-Oct-13,9-Oct-13,ARV,Adult,30,125320,1318366.4,10.52,0.35,16498,10825.06,600/300/300mg
85990,Mozambique,Truck,27-Sep-13,27-Sep-13,ARV,Pediatric,240,13100,27510.0,2.1,0.01,5291,4044.33,10mg/ml
85991,Mozambique,Truck,13-Nov-13,13-Nov-13,ARV,Adult,60,2000,4520.0,2.26,0.04,See DN-3289 (ID#:84844),See DN-3289 (ID#:84844),200mg
85992,Mozambique,Truck,13-Nov-13,13-Nov-13,ARV,Adult,30,4969,23354.3,4.7,0.16,See DN-3289 (ID#:84844),See DN-3289 (ID#:84844),300/300mg
85993,Uganda,Air,27-Sep-13,27-Sep-13,ARV,Adult,60,47925,108310.5,2.26,0.04,2933,20719.01,200mg
85994,Tanzania,Truck,25-Oct-13,1-Oct-13,ARV,Pediatric,60,926,1759.4,1.9,0.03,See DN-3300 (ID#:82601),See DN-3300 (ID#:82601),30/6mg
85995,Zambia,Truck,22-Oct-13,22-Oct-13,ARV,Adult,60,39180,88546.8,2.26,0.04,See DN-3298 (ID#:84283),See DN-3298 (ID#:84283),200mg
85996,Côte d'Ivoire,Truck,8-Jan-14,13-Sep-13,ARV,Adult,30,12180,57246.0,4.7,0.16,1208,3738.52,300/300mg
85997,Tanzania,Truck,31-Oct-13,8-Oct-13,ARV,Adult,120,17167,347116.74,20.22,0.17,3547,6052.1,200/50mg
85998,Nigeria,Air Charter,20-Sep-13,12-Sep-13,ARV,Adult,30,284,3839.68,13.52,0.45,48,34218.36,600/300mg
86000,Nigeria,Air Charter,20-Sep-13,12-Sep-13,ARV,Pediatric,60,46050,179134.5,3.89,0.06,2847,5703.06,30/50/60mg
86001,Zambia,Truck,30-Sep-13,17-Sep-13,ARV,Adult,60,3908,44785.68,11.46,0.19,See DN-3327 (ID#:85400),See DN-3327 (ID#:85400),300mg
86003,Rwanda,Air,31-Oct-13,24-Oct-13,ARV,Adult,30,3316,44832.32,13.52,0.45,292,2593.56,600/300mg
86005,Uganda,Truck,21-Oct-13,8-Nov-13,ARV,Adult,30,21709,102032.3,4.7,0.16,1713,5591.3,300/300mg
86007,Dominican Republic,Air,29-Oct-13,10-Oct-13,ARV,Adult,60,6617,13167.83,1.99,0.03,See DN-3355 (ID#:83726),See DN-3355 (ID#:83726),150mg
86008,Tanzania,Truck,31-Oct-13,4-Nov-13,ARV,Adult,30,3478,21111.46,6.07,0.2,See DN-3347 (ID#:82611),See DN-3347 (ID#:82611),200/300mg
86009,Zimbabwe,Truck,30-Nov-13,22-Oct-13,ARV,Pediatric,90,1000,9300.0,9.3,0.1,68,1004.86,200mg
86010,Nigeria,Air Charter,31-Oct-13,14-Oct-13,ARV,Adult,120,56260,1137577.2,20.22,0.17,12427,20225.08,200/50mg
86014,Zimbabwe,Truck,30-Nov-13,25-Nov-13,ARV,Adult,30,37696,420310.4,11.15,0.37,5093,10942.89,600/300/300mg
86015,Uganda,Truck,16-Dec-13,20-Dec-13,ARV,Pediatric,60,4160,8944.0,2.15,0.04,See DN-3402 (ID#:83735),See DN-3402 (ID#:83735),30/60mg
86017,Zimbabwe,Truck,30-Nov-13,25-Nov-13,ARV,Adult,30,83551,401880.31,4.81,0.16,See DN-3413 (ID#:83181),See DN-3413 (ID#:83181),300/300mg
86018,Uganda,Truck,31-Dec-13,28-Nov-13,ARV,Adult,30,66864,222657.12,3.33,0.11,4067,6976.78,600mg
86019,Burundi,Air,31-Dec-13,17-Feb-14,ARV,Pediatric,240,549,796.05,1.45,0.01,201,1530.81,10mg/ml
86020,Guyana,Air,31-Dec-13,2-Dec-13,ARV,Adult,120,1490,30127.8,20.22,0.17,See DN-3425 (ID#:82618),See DN-3425 (ID#:82618),200/50mg
86021,Mozambique,Truck,15-Jan-14,15-Jan-14,ARV,Adult,30,2575,12102.5,4.7,0.16,272,5419.22,300/300mg
86022,Côte d'Ivoire,Truck,3-Dec-13,10-Dec-13,ARV,Pediatric,240,2000,3900.0,1.95,0.01,736,4747.87,10mg/ml
86023,Nigeria,Air Charter,31-Jan-14,26-Nov-13,ARV,Pediatric,60,6398,14459.48,2.26,0.04,394,26340,30/60mg
86024,Mozambique,Truck,31-Jan-14,30-Jan-14,ARV,Adult,30,50000,166500.0,3.33,0.11,See DN-3439 (ID#:85423),See DN-3439 (ID#:85423),600mg
86025,Rwanda,Truck,17-Dec-13,11-Dec-13,ARV,Adult,120,11193,226322.46,20.22,0.17,2518,33986.07,200/50mg
86027,Tanzania,Truck,31-Dec-13,25-Feb-14,ARV,Adult,30,337,1978.19,5.87,0.2,See DN-3458 (ID#:83196),See DN-3458 (ID#:83196),200/300mg
86028,Zimbabwe,Truck,31-Jan-14,13-Jan-14,ARV,Pediatric,240,241,2050.91,8.51,0.04,64,7300,20mg/ml
86029,Tanzania,Truck,31-Jan-14,7-Mar-14,ARV,Pediatric,60,9312,21417.6,2.3,0.04,1221,4847.8,30/50/6mg
86030,South Sudan,Air,22-Jan-14,11-Feb-14,ARV,Adult,30,2100,6993.0,3.33,0.11,See DN-3493 (ID#:84322),See DN-3493 (ID#:84322),600mg
86031,Rwanda,Truck,31-Jan-14,3-Feb-14,ARV,Adult,60,26540,219220.4,8.26,0.14,See DN-3497 (ID#:82640),See DN-3497 (ID#:82640),150/300/200mg
86032,Côte d'Ivoire,Air,31-Jan-14,18-Jan-14,ARV,Pediatric,60,12000,27120.0,2.26,0.04,See DN-3504 (ID#:84884),See DN-3504 (ID#:84884),30/60mg
86033,Tanzania,Truck,31-Jan-14,19-Feb-14,ARV,Pediatric,60,9458,37832.0,4.0,0.07,See DN-3501 (ID#:82641),See DN-3501 (ID#:82641),60/30mg
86034,Uganda,Truck,31-Jan-14,30-Jan-14,ARV,Pediatric,100,45285,58870.5,1.3,0.01,8998,5458.45,10mg/ml
86040,Zimbabwe,Air,30-Jan-14,11-Feb-14,ARV,Pediatric,60,2088,8352.0,4.0,0.07,102,2021.95,60/30mg
86041,Côte d'Ivoire,Air,31-Jan-14,13-Feb-14,ARV,Pediatric,240,5700,11970.0,2.1,0.01,2845,10943.15,10mg/ml
86042,Tanzania,Truck,31-Jan-14,19-Feb-14,ARV,Pediatric,100,13171,17122.3,1.3,0.01,See DN-3531 (ID#:83761),See DN-3531 (ID#:83761),10mg/ml
86043,Rwanda,Truck,31-Jan-14,25-Feb-14,ARV,Adult,120,5247,107458.56,20.48,0.17,1382,8456.96,200/50mg
86044,Côte d'Ivoire,Air,31-Jan-14,13-Feb-14,ARV,Adult,60,6200,70432.0,11.36,0.19,See DN-3530 (ID#:86041),See DN-3530 (ID#:86041),300mg
86045,Côte d'Ivoire,Air,28-Feb-14,18-Feb-14,ARV,Adult,30,7426,34902.2,4.7,0.16,753,4063.81,300/300mg
86046,Côte d'Ivoire,Air,28-Feb-14,18-Feb-14,ARV,Adult,30,22400,105280.0,4.7,0.16,See DN-3546 (ID#:82651),See DN-3546 (ID#:82651),300/300mg
86047,Côte d'Ivoire,Truck,28-Feb-14,18-Jan-14,ARV,Adult,30,5173,24313.1,4.7,0.16,See DN-3547 (ID#:83763),See DN-3547 (ID#:83763),300/300mg
86048,Nigeria,Air Charter,28-Feb-14,10-Feb-14,ARV,Adult,60,77999,644271.74,8.26,0.14,See DN-3551 (ID#:84895),See DN-3551 (ID#:84895),150/300/200mg
86049,Côte d'Ivoire,Truck,28-Feb-14,1-Mar-14,ARV,Adult,30,611,8260.72,13.52,0.45,55,1335.15,600/300mg
86050,Côte d'Ivoire,Truck,27-Feb-14,18-Feb-14,ARV,Pediatric,240,2907,6104.7,2.1,0.01,1122,5520.83,10mg/ml
86051,"Congo, DRC",Air,30-May-14,19-May-14,ARV,Adult,60,960,2140.8,2.23,0.04,See DN-3561 (ID#:82654),See DN-3561 (ID#:82654),150mg
86052,"Congo, DRC",Air,30-May-14,19-May-14,ARV,Adult,30,4290,46632.3,10.87,0.36,See DN-3561 (ID#:82654),See DN-3561 (ID#:82654),600/300/300mg
86054,Zambia,Truck,25-Mar-14,25-Mar-14,ARV,Adult,60,10000,22300.0,2.23,0.04,See DN-3565 (ID#:84903),See DN-3565 (ID#:84903),150mg
86056,Côte d'Ivoire,Truck,28-Mar-14,11-Apr-14,ARV,Adult,60,100000,826000.0,8.26,0.14,See DN-3568 (ID#:82655),See DN-3568 (ID#:82655),150/300/200mg
86058,Rwanda,Air,25-Mar-14,2-Apr-14,ARV,Adult,60,18000,121140.0,6.73,0.11,1643,12995.06,150/300mg
86059,Uganda,Truck,30-Apr-14,18-Apr-14,ARV,Adult,120,26960,541087.2,20.07,0.17,Weight Captured Separately,Invoiced Separately,200/50mg
86060,Guyana,Air,31-Mar-14,3-Apr-14,ARV,Adult,120,1484,31164.0,21.0,0.18,See DN-3585 (ID#:83223),See DN-3585 (ID#:83223),200/50mg
86061,Haiti,Air,30-Mar-14,24-Mar-14,ARV,Adult,60,30000,247800.0,8.26,0.14,See DN-3586 (ID#:83224),See DN-3586 (ID#:83224),150/300/200mg
86062,Haiti,Air,5-May-14,24-Mar-14,ARV,Adult,60,16374,110197.02,6.73,0.11,See DN-3587 (ID#:83776),See DN-3587 (ID#:83776),150/300mg
86081,Mozambique,Truck,16-Jul-14,25-Jul-14,ARV,Adult,60,47108,382045.88,8.11,0.14,7041,4486.01,150/300/200mg
86063,Uganda,Truck,20-Apr-14,18-Apr-14,ARV,Adult,60,50000,413000.0,8.26,0.14,See DN-3589 (ID#:82657),See DN-3589 (ID#:82657),150/300/200mg
86064,Kenya,Truck,3-Apr-14,11-Mar-14,HRDT,HIV test,30,2429,0.0,0.0,0.0,Weight Captured Separately,Invoiced Separately,
86065,Côte d'Ivoire,Air,31-Mar-14,14-Apr-14,ARV,Adult,60,519,1115.85,2.15,0.04,See DN-3601 (ID#:85453),See DN-3601 (ID#:85453),150mg
86066,Nigeria,Air Charter,15-Apr-14,17-Apr-14,ARV,Adult,30,401961,4228629.72,10.52,0.35,59322,29674.92,600/300/300mg
86067,Uganda,Truck,21-Mar-14,18-Apr-14,ARV,Adult,60,34138,281979.88,8.26,0.14,4009,4947.38,150/300/200mg
86068,Zambia,Air,19-May-14,19-May-14,ARV,Adult,60,11209,145268.64,12.96,0.22,1143,1876.35,300mg
86069,Nigeria,Air Charter,15-Apr-14,17-Apr-14,ARV,Adult,60,15,123.9,8.26,0.14,5416,29674.92,150/300/200mg
86070,Guyana,Air,30-Jun-14,14-Apr-14,ARV,Adult,60,70,795.2,11.36,0.19,See DN-3626 (ID#:83781),See DN-3626 (ID#:83781),300mg
86071,Guyana,Air,30-Jun-14,14-Apr-14,ARV,Pediatric,240,152,282.72,1.86,0.01,See DN-3626 (ID#:83781),See DN-3626 (ID#:83781),10mg/ml
86072,Mozambique,Truck,14-Jun-14,24-Jun-14,ARV,Adult,30,63000,209790.0,3.33,0.11,See DN-3628 (ID#:83234),See DN-3628 (ID#:83234),600mg
86073,Rwanda,Air,4-Jun-14,4-Jun-14,ARV,Pediatric,60,373,746.0,2.0,0.03,14,1284.7,30/60mg
86074,Mozambique,Truck,30-Jun-14,26-May-14,ARV,Adult,30,560,2116.8,3.78,0.13,40,4100,300mg
86075,Zimbabwe,Truck,5-May-14,23-May-14,ARV,Pediatric,90,819,7616.7,9.3,0.1,58,1551,200mg
86076,Mozambique,Truck,8-Jul-14,18-Jul-14,ARV,Adult,60,648,1127.52,1.74,0.03,39,30.49,150mg
86077,Côte d'Ivoire,Truck,21-Apr-14,1-May-14,ARV,Pediatric,100,4000,5200.0,1.3,0.01,See DN-3655 (ID#:83237),See DN-3655 (ID#:83237),10mg/ml
86078,Rwanda,Truck,5-May-14,6-Jun-14,ARV,Adult,30,97619,452952.16,4.64,0.15,9905,5445.73,300/300mg
86082,Tanzania,Truck,29-Jul-14,2-Aug-14,ARV,Pediatric,60,14789,55458.75,3.75,0.06,825,5137.06,30/50/60mg
